"Código","Quarter","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS"
"MGLU3",72,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",228.669570922852,8036727217.6,616363200.45,421383950.09,4480104434.7,1310115848.5,12981195417,154959787.66,447039257.13,2246506934.4,564262942.33,961539460.98,16421912331,188989312,35061711.369
"MGLU3",73,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",111.55797068278,7423236369.6,608449054.53,158638993.87,3885112340.4,1335670562.2,3886579516.9,40051551.274,833786493.17,2202453467,89855953.774,283184420.68,19909242192,189042606,0
"MGLU3",74,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",161.417689005534,7430794800.4,641999673.23,304284355.71,3931859895.5,1188455015.2,7716609623.8,80610349.926,718354482.46,2310479889.6,206511434.46,566436641.6,25752620888,190591464,120638402.72
"MGLU3",75,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",147.530364990234,7478224725.4,695265823.31,427418974.87,3882406752.9,1172160521.6,11508574404,128587827.54,439187579.03,2423657451,316710453.51,806120037.23,24275170632,189077175,119775000.34
"MGLU3",76,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",239.847081502279,9184519485.8,787502027.83,623764902.47,5626138513.4,1153993625.2,16277702926,170905792.8,625495990.53,2404387347.2,447511321.35,1129227998.7,35628399451,189077175,119310389.51
"MGLU3",77,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",146.677968343099,10019643219,2747798175.7,135879694.4,4688845123.3,2828215741.7,4452711673.9,106909704.14,301568701.33,2502582354,140870370.51,299762512.69,33605517475,189017759,0
"MGLU3",78,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",165.309499104818,12340278097,2804578622.4,529790132.87,5078654229.4,4084347645.9,8821242148.3,205062985.48,639046006.76,3177276222.1,368320215.54,586764556.1,40756275289,189017759,185880523.94
"MGLU3",79,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",142.856068929036,13500256676,3243681188.8,767905594.15,5966110916.6,4280891090.4,13753381414,371496474.56,225935361.22,3253254669.2,505580209.26,928824208.17,57530589676,1524731712,185398323.41
"MGLU3",80,"Magaz Luiza","ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio","02247",177.479120890299,19810458070,3353771756.5,922730917.21,8010425418.3,4227685905.2,19905788353,487451984.98,306045473.79,7572346746.5,712026737.46,1289825128.8,77575612502,1624731712,182178266.37
"MGEL4",21,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",116.662239074707,1104099584,389654109.78,4385977.8391,333988613.81,392980124.8,268931760.02,7572409.2777,149092712.62,377130845.35,21812115.549,24041090.861,260945635.92,9239020,0
"MGEL4",22,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",130.377253214518,1049381545.7,396549001.04,32207877.554,270179458.75,379192557.6,578700194.15,14911692.073,121004432.12,400009529.38,910325.5516,54169750.495,167017338.56,9239020,0
"MGEL4",23,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",111.573809305827,1000929635.6,404646441.89,36394645.619,271242831.52,328305672.2,863566649.99,22718357.006,101632507.04,401381131.88,531760.75339,69376625.841,195334086.48,9239020,0
"MGEL4",24,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",122.551139831543,981672785.23,404074998.87,25345010.274,209101586.09,394439861.95,1093969287.3,29989284.907,120547388.91,378131337.19,35423359.296,73241324.237,163793817.3,9239020,0
"MGEL4",25,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",102.566874186198,1181996946.3,374028382.09,4002817.279,327255679.61,473169033.95,263523290.89,8042908.5938,208823643.49,381572232.76,-4112568.6064,4247169.2909,164534990.44,9239020,0
"MGEL4",26,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",105.887916564941,1299096270,377034593.47,6493712.5945,305175529.86,610231073.94,567327886.47,16653197.319,279155167.64,383689666.24,15596081.315,18072339.352,141435807.57,9239020,0
"MGEL4",27,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",86.3439661661784,1275534970.8,375827268.19,5838513.3723,381031473.93,513161047.46,877544005.66,26010731.532,363421199.56,381342449.43,37111114.98,29474710.188,128433670.99,9239020,0
"MGEL4",28,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",92.2056528727214,1300290787.4,360354864.37,11086964.698,366488945.5,554195493.86,1166357239.8,34688513.907,427848085.73,379606348.07,53200730.863,43152405.4,154288766.8,9239020,0
"MGEL4",29,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",109.279731750488,1285845270,360853666.33,9203716.4372,395232845.76,506508110.6,281274504.5,8417297.4846,414374403.75,384104313.63,20641989.029,11013887.939,273162108.28,9239020,0
"MGEL4",30,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",95.760139465332,1314376395.5,364572195.71,34303711.039,393365446.71,520678620.63,602186344.88,16954340.84,437026166.28,400332328.12,41707518.859,33180470.995,459962479.51,9098119,0
"MGEL4",31,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",121.631004333496,1298667109.1,371284192.07,59252336.938,366206098.31,508823807.72,941634405.18,25378604.067,424726778.44,423637203.03,77569464.059,65271697.291,521635368.06,8978619,0
"MGEL4",32,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",127.651257832845,1280944309.4,391909915.61,73390501.021,420604796.3,457449194.68,1240789413.1,32436250.179,378695219.22,402890318.38,115107063.2,83828902.382,743792678.29,8978619,2674913.4607
"MGEL4",33,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",183.701192220052,1399318426.1,413533546.08,9231842.6759,428062127.29,567705510.82,308305519.48,8851583.7098,457620540.15,403550787.98,32264397.12,19811876.231,578923944.64,8762919,0
"MGEL4",34,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",94.2442448933919,1420029880.7,427474289.37,66678878.835,406081294.31,561054009,634916555.13,18261074.129,507574342.9,452894577.36,64715079.763,66095758.421,611122289.41,17525838,9318640.424
"MGEL4",35,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",143.135813395182,1544367276.6,458948804.25,22501997.073,664373743.37,475378183.97,1003625173.8,28096323.696,512986351.76,404615349.24,199136439.57,120097500.21,362043383.07,17525838,9219658.713
"MGEL4",36,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",275.073237101237,1439763676.6,478448492.9,3667104.2677,303710606.36,758873355.34,1286061934.9,39264893.034,447683108.1,377179714.9,418828593.89,138109184.92,161317960.15,17525838,16430173.488
"MGEL4",37,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",190.301231384277,1413407758.4,488491937.95,-4346126.9323,355624109.32,689550316.31,235396418.05,10928963.541,391520571.93,368233332.81,31697631.196,-4242474.5327,173207728.91,17349638,10910.778909
"MGEL4",38,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",143.819834391276,1290077950.8,501031989.47,57926944.038,295047983.6,569419311.21,522810682.5,20719732.353,296950523.12,425610656.03,75645689.515,19273084.374,189953839.25,17349638,942295.52023
"MGEL4",39,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",121.829462687174,1325957427.3,507687872.59,93542102.295,321170849.26,545867376.11,835600687.81,31102222.854,279261861.39,458919201.9,178874344.99,49656897.952,363599301.15,17349638,939951.3387
"MGEL4",40,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",69.8376502990723,1245586253.5,509906644.24,29551851.001,322800807.09,539197302.41,1114548634.1,44078054.977,244446487.55,383588143.96,203338618.61,-33995658.754,443974428.06,17349638,930058.25485
"MGEL4",41,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",155.513127644857,1328416231.7,514030581.05,4813897.9391,386527992.6,572694774.79,293945184.65,8851416.5051,268061837.57,369193464.29,58800795.013,23476398.103,310497719.63,17349638,0
"MGEL4",42,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",72.8249766031901,1390926361.8,519923080.63,6729747.6447,358552942.5,665342809.5,641679982.75,17968819.964,287475439.9,367030609.84,75751176.236,46125563.671,210884423,17349638,7250186.0278
"MGEL4",43,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",79.8063354492188,1539078197.9,534899463.99,35418074.76,398901347.67,746246161.54,998373385.72,28583844.482,399882533.27,393930688.66,115394922.1,79891674.982,286675669.71,17349638,7215802.4568
"MGEL4",44,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",62.9617780049642,1427747547.8,525978576.63,12802571.873,375710409.71,674003835.6,1305214120.7,38092775.353,206522497.76,378033302.49,77976877.63,86118666.798,312234265.88,17349638,7060327.6102
"MGEL4",45,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",104.128897984823,1450938122.6,515035290.84,910933.494,380423720.43,698934869.94,297180665.75,9434668.3307,290423491.22,371579532.21,27744431.56,6721387.8522,429188600,17349638,0
"MGEL4",46,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",119.138819376628,1376579282.3,513441626.83,3046526.7364,417228173.46,587344365.45,598885552.05,19386113.261,229487367.07,372006743.42,103474422.31,14842793.768,250503014.38,17349638,8642253.5698
"MGEL4",47,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",173.214795430501,1446079237.4,513866462.08,-2644606.7721,498444880.57,595460359.26,890859443.42,29592292.584,327867743.78,352173997.61,278531382.15,46436183.616,165244790.45,17349638,8630688.4872
"MGEL4",48,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",139.056917826335,1306200811.6,505457446.35,-18219799.425,458907384.31,543887219.95,1131057611.3,39678326.615,232825411.16,303406207.37,115840060.95,4261977.985,131926118.75,17349638,7968521.9815
"MGEL4",49,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",134.191538492839,1274782060.5,496250923.05,448245.3877,447838875.5,525918585.02,260929822.88,10229268.882,279378984.76,301024599.97,21809456.622,6321805.6403,126304018.78,17349638,0
"MGEL4",50,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",132.94278717041,1261384248.5,484994523.82,-12228307.512,439449927.19,559613653.28,516407068.68,20520681.108,276010806.46,262320668.01,64612621.476,1922093.603,90200426.356,17349638,0
"MGEL4",51,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",108.598284403483,1172991593.5,464410725.92,-13387344.237,399084285.57,518938634.96,739605913.47,30462653.788,252327088.66,254968672.97,213069708.11,7950384.7467,88940529.276,17349638,0
"MGEL4",52,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",94.3881505330404,1000802008.1,264225425.05,-78680597.879,448243176.89,512347818.53,701181844.75,39837004.953,253342241.5,40211012.755,249788428.23,49706080.397,73096304.089,17349638,0
"MGEL4",53,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",146.67965443929,876272663.46,255011076.07,-7344906.0033,422612695.25,434761880.34,154163268.95,6136948.1157,114951766.8,18898087.865,32446647.941,282775.2558,57866210.995,17349638,0
"MGEL4",54,"Mangels Indl","PN","Siderur & Metalur","Forjarias e estamparias","Tradicional","Materiais básicos","Artefatos de ferro e aço","Siderurgia e metalurgia","00839",135.706354777018,799466753.23,248772736.29,-13364168.159,752530934.75,45340717.22,329274472.45,11972574.885,61154146.869,1595101.2506,48320245.971,3710437.68,16410712.776,17349638,0
"POMO4",21,"Marcopolo","PN","Veiculos e peças","Indústria de carrocerias e trailers","Nível 2","Bens industriais","Material rodoviário","Material de transporte","00845",116.662239074707,2579737946.1,393778368.4,22230866.293,1083556806.6,525331531.65,870434488.11,16510120.459,104142437.5,955536852.75,45268700.164,34679976.937,1390139756.3,112377000,71981508.007
"POMO4",22,"Marcopolo","PN","Veiculos e peças","Indústria de carrocerias e trailers","Nível 2","Bens industriais","Material rodoviário","Material de transporte","00845",130.377253214518,2418089369.6,378682517.05,56343341.055,857692378.98,569995071.56,1678515497.1,32072297.152,158153462.08,975769996.1,112348807.14,53145365.24,1147221635.9,112227000,75163191.998
"POMO4",23,"Marcopolo","PN","Veiculos e peças","Indústria de carrocerias e trailers","Nível 2","Bens industriais","Material rodoviário","Material de transporte","00845",111.573809305827,2402537795.5,372065951.71,99697666.711,943962896.26,435783276.36,2673983507.6,47108877.345,56614367.76,1008271778,179908117.06,92771963.405,1263676104.9,111857000,74642979.327
"POMO4",24,"Marcopolo","PN","Veiculos e peças","Indústria de carrocerias e trailers","Nível 2","Bens industriais","Material rodoviário","Material de transporte","00845",122.551139831543,2731030933.9,364816069.48,173085876.98,1039130717.5,700562886.76,3589971777.7,61782926.172,67889170.567,974877566.58,274608754.2,165074450.72,1306326154.6,111857000,81551025.931
